	logFC	AveExpr	t	P.Value	adj.P.Val	B
Gene5088	-0.0215758629735605	6.36024372118183	-0.265249969608174	0.797101792589636	0.999988671207323	-4.7886511891969
Gene5339	0.00544691759950755	5.34935040400349	0.0597142228299214	0.953755792310946	0.999988671207323	-4.78867491811347
Gene2077	0.0709137734380869	5.51726285054712	0.139044079589041	0.892635561440283	0.999988671207323	-4.78868289374235
Gene2784	0.0137796137723498	7.90662688792268	0.0512261519403051	0.960322219189243	0.999988671207323	-4.78869133745691
Gene7461	-0.0259358589134706	5.86396562770407	-0.231386082376456	0.822457813927603	0.999988671207323	-4.78869138118569
Gene12529	-0.00562857520277049	8.02391571473702	-0.0255935620703936	0.98016895874457	0.999988671207323	-4.78870344729358
Gene10436	0.0512713444752197	5.68342895379629	0.190029389911331	0.853721518651366	0.999988671207323	-4.78871380652352
Gene5593	-0.0234437374371508	7.00841498884662	-0.208581526686735	0.839659659350478	0.999988671207323	-4.78871419639083
Gene892	-0.00538717699021873	8.03066491839266	-0.0196840232577219	0.984747175141841	0.999988671207323	-4.7887328487217
Gene3760	0.00300831476675434	5.31654280682344	0.0210503412110199	0.983688606892249	0.999988671207323	-4.78873428758057
Gene4001	0.0195344178857129	5.43811369351212	0.106299159698869	0.91779747871008	0.999988671207323	-4.78874331312403
Gene3105	-0.00344475758453022	8.03364116357326	-0.0167380984401634	0.987029664621267	0.999988671207323	-4.78874392927065
Gene656	-0.0674364795292552	5.8819959615335	-0.23380356097062	0.820639999132766	0.999988671207323	-4.78874442491591
Gene8887	-0.00625679347175545	5.32619491201362	-0.0345436855162	0.973236682431108	0.999988671207323	-4.7887452716704
Gene3488	-0.0219199528801735	6.89710725335573	-0.225943315069148	0.826554600077701	0.999988671207323	-4.78874588897503
Gene5919	0.0215123806638466	7.41448752173182	0.132297923072159	0.897810003763503	0.999988671207323	-4.7887508526966
Gene7599	-0.00986249979616005	5.42074119160352	-0.0980980392892257	0.924115888940729	0.999988671207323	-4.78875150983001
Gene2911	-0.0224666556272748	7.77696250345326	-0.0692180957797448	0.946407967629845	0.999988671207323	-4.78876521521376
Gene7777	-0.0196721371735391	5.65047981619422	-0.180173088431085	0.861215043251366	0.999988671207323	-4.78877411196795
Gene9689	-0.0127178435104165	7.48320232637834	-0.118605284885815	0.908328106737241	0.999988671207323	-4.78879542694012
Gene4232	0.00736686039421919	7.74769273823313	0.07293369084552	0.943536718366664	0.999988671207323	-4.78879743595073
Gene8736	0.000719986994793587	5.31609372426441	0.00660695679553512	0.99488005051239	0.999988671207323	-4.78879892662355
Gene11164	-0.0129151808869983	5.45271468051905	-0.110750026738439	0.914370926992125	0.999988671207323	-4.78881569975115
Gene1703	-0.0167180508274489	7.87766901056762	-0.0495015445715504	0.9616567935526	0.999988671207323	-4.78881738288459
Gene2596	0.0272458638821567	7.69361503348178	0.0810293349398908	0.937283826063225	0.999988671207323	-4.78882497860106
Gene8468	0.0141254430434952	5.45021041469294	0.109423038101549	0.915392330931083	0.999988671207323	-4.78882858829707
Gene8220	0.00600056290183115	7.84563653034078	0.0546888993155047	0.957643000343784	0.999988671207323	-4.78882871404215
Gene5237	0.0190089447199275	7.52013342503553	0.110909852048426	0.914247918204811	0.999988671207323	-4.78883099131954
Gene7621	0.0191339714780128	7.16250777374651	0.178888916612594	0.862192478184992	0.999988671207323	-4.78883810536955
Gene9	0.00631481665432432	5.32439934691594	0.0227516105612285	0.982370579542618	0.999988671207323	-4.78884071936528
Gene620	-0.0152819656552907	7.70589374834899	-0.0775281940958539	0.93998749297279	0.999988671207323	-4.78886307395808
Gene8041	0.0159909630949473	5.40863219233037	0.0887114372496992	0.931354568648456	0.999988671207323	-4.78886542867347
Gene4605	-0.0187999209975223	6.9509253803589	-0.216100965316892	0.833977092023187	0.999988671207323	-4.7888670514384
Gene1463	0.0417669804021941	7.61315495664603	0.0935506460400757	0.927621824073039	0.999988671207323	-4.7888724212179
Gene13392	0.050938662017451	5.46006641461656	0.112619940732577	0.912931909530569	0.999988671207323	-4.78887330582949
Gene1269	-0.0149112842548362	7.74824154958345	-0.0685580659382958	0.946918097305643	0.999988671207323	-4.78890471128915
Gene6074	0.0171987789987673	5.5741922778441	0.154427580713242	0.880856723652766	0.999988671207323	-4.78891758205754
Gene9263	-0.000499069328416368	5.3239818040787	-0.00280178136682927	0.997828792418897	0.999988671207323	-4.78892511069853
Gene3459	0.00821947588084981	5.41756363550754	0.0910980952609231	0.929513380150206	0.999988671207323	-4.78893653923316
Gene5126	0.0272883791723988	6.47636631942536	0.260275767491544	0.800811258276	0.999988671207323	-4.78897555467285
Gene736	0.0536577664854825	6.95181827870848	0.214466196216724	0.83521165444409	0.999988671207323	-4.78898236373549
Gene1803	0.097981311028339	5.95710175093033	0.242677736686445	0.813976949242652	0.999988671207323	-4.78899252491597
Gene3083	0.032619606315496	5.40103353384364	0.080268604899314	0.937871208955268	0.999988671207323	-4.78899769606543
Gene12267	-0.0104878660900116	5.44423583422896	-0.102036921768939	0.921080508642822	0.999988671207323	-4.78900678804704
Gene12094	-0.00246033198897155	7.9323043609224	-0.0204848621606847	0.984126713340262	0.999988671207323	-4.78900766946157
Gene12551	-0.00618136654441859	5.35244617609068	-0.0445068836523469	0.965522576167323	0.999988671207323	-4.78900934644283
Gene1740	0.0179877733954408	5.38701766011867	0.0711899429804264	0.944884104940524	0.999988671207323	-4.78901039294535
Gene6458	-0.0116136729280072	5.52939062707103	-0.136670249111504	0.89445573541849	0.999988671207323	-4.78901687633649
Gene327	0.0144583906925888	7.68383480902096	0.0757828349273273	0.941335610469127	0.999988671207323	-4.78901932868901
Gene10708	-0.0108456645780137	7.45998742049035	-0.117823278694141	0.90892940667353	0.999988671207323	-4.78902004866343
Gene612	0.00662484423701404	7.9308710486356	0.0155492769606015	0.987950795076625	0.999988671207323	-4.78904359457923
Gene258	-0.0390016591414959	5.54248165667808	-0.140632907521424	0.891417674493847	0.999988671207323	-4.78906139112675
Gene10551	-0.0165240006486629	5.4144482918085	-0.0852704637955581	0.934009872133065	0.999988671207323	-4.78906913986273
Gene3018	-0.0157150959896653	7.69412772266627	-0.0719726442715795	0.944279291606776	0.999988671207323	-4.78906946814191
Gene8852	-0.017289942517257	5.51443249514305	-0.129951953222106	0.899610631434289	0.999988671207323	-4.78907072224891
Gene12449	0.000415313036201681	5.33415037130198	0.00442634672839981	0.996569862060529	0.999988671207323	-4.78907774412769
Gene10566	0.0455751763700034	5.75707557197099	0.203345830356943	0.843622238385807	0.999988671207323	-4.78909264887427
Gene2476	0.0381846204774492	7.38415994028635	0.13084897397001	0.898922058515753	0.999988671207323	-4.78909704726315
Gene6183	0.0317638370869675	6.80729644551525	0.233825449519131	0.820623545304443	0.999988671207323	-4.78911972693644
Gene12431	0.0186006202688915	5.4514157518413	0.102355577533433	0.920835005043562	0.999988671207323	-4.78912015279575
Gene7209	-0.0239370505756114	5.8314896557511	-0.219557236872599	0.831368546829607	0.999988671207323	-4.78912558532081
Gene12679	0.00738639371378458	7.75053194521707	0.0576165764509416	0.955378219932596	0.999988671207323	-4.78914462591583
Gene13275	-0.0134532141013013	5.42538450507312	-0.0884591808858907	0.931549197568974	0.999988671207323	-4.78915439092639
Gene2403	-0.061940924359182	7.17837647127661	-0.170664391413107	0.868458347924674	0.999988671207323	-4.78916583534505
Gene12729	0.00165271113758347	7.88653820354526	0.0182265653702454	0.985876389947915	0.999988671207323	-4.78916900155381
Gene12653	0.0259742679370589	5.75440071047685	0.201705032018057	0.844865029577869	0.999988671207323	-4.78917055760985
Gene848	0.00623603607183032	5.34492189506823	0.0203331855752315	0.984244226162197	0.999988671207323	-4.78917183865693
Gene10720	0.0241631288722983	6.7373167499757	0.241482796889438	0.814873238473975	0.999988671207323	-4.78917956579826
Gene2590	0.0373683448061994	7.0773685441671	0.189899371337694	0.853820269042684	0.999988671207323	-4.78918106450855
Gene5343	0.0261344847258078	6.14238579490829	0.257244699773413	0.803074266690469	0.999988671207323	-4.7892049223332
Gene3050	-0.00111682780815237	5.34291410967614	-0.00624380270877161	0.995161466429713	0.999988671207323	-4.78920807312505
Gene1456	0.0642810675160348	6.54816969096854	0.255098651097674	0.80467770034397	0.999988671207323	-4.78921592640177
Gene2354	-0.00315175090118824	5.34375654025029	-0.00799547718868314	0.993804063491626	0.999988671207323	-4.78921685266278
Gene11501	-0.000767510523609793	7.88401088054463	-0.00894353090891724	0.993069408779169	0.999988671207323	-4.78922261262752
Gene2431	0.0671463845001048	6.20641450148247	0.258772577106583	0.80193330091143	0.999988671207323	-4.78922730751697
Gene2602	-0.0306869453243941	5.49855539439913	-0.119667224854581	0.907511659858764	0.999988671207323	-4.78924980005552
Gene12015	0.0382809497023855	6.02252670070804	0.24848002674668	0.809628944269924	0.999988671207323	-4.78925414454945
Gene230	0.0300893645351854	5.48544484958612	0.113903029733983	0.911944686306635	0.999988671207323	-4.78925810860309
Gene10382	0.016911362800994	7.53681331552986	0.0960260004350878	0.925713171480497	0.999988671207323	-4.78926775482994
Gene9401	-0.0232578662042817	7.18546214929256	-0.167457569874332	0.870904150822888	0.999988671207323	-4.78927586281483
Gene381	0.0258668800713604	5.39948155972928	0.0687087270910734	0.946801650708492	0.999988671207323	-4.7892813997641
Gene2225	-0.00490234464697892	7.85946159790651	-0.0116078394043796	0.991004853601911	0.999988671207323	-4.7892951642682
Gene6121	-0.0526454046146947	6.75792308508844	-0.237468578935922	0.817886279170859	0.999988671207323	-4.78932341968083
Gene13112	-0.00236743138853512	5.35136622328181	-0.0111112055267866	0.991389687019054	0.999988671207323	-4.78932564145791
Gene3625	-0.0142940832515066	5.53575598016984	-0.132718059664296	0.897487597219364	0.999988671207323	-4.7893271999897
Gene1891	-0.017174344894034	5.40337447596733	-0.0689636334489951	0.946604635648551	0.999988671207323	-4.78933571515234
Gene10247	-0.0267909760571339	6.9357103844178	-0.21251751434685	0.836683908967975	0.999988671207323	-4.78934332924007
Gene13353	0.0278642438997529	6.5086591680523	0.255452743974221	0.804413070389951	0.999988671207323	-4.78934431555422
Gene1089	0.0312687820194268	7.36827743074341	0.128762306614755	0.90052396835242	0.999988671207323	-4.78934931423903
Gene9639	0.00164459786520066	7.84102043313974	0.0108297367192957	0.991607793624905	0.999988671207323	-4.78936099821022
Gene12397	0.0305549604690691	6.89791418017601	0.218229588797028	0.832370301916756	0.999988671207323	-4.78936427496354
Gene1243	-0.065131736554946	5.68629158173538	-0.181113179852238	0.860499661203494	0.999988671207323	-4.78937258826388
Gene2858	-0.0910894620296796	6.32502348996411	-0.257826213494772	0.802639953672884	0.999988671207323	-4.7893772011073
Gene6704	0.00994754086975025	5.44096663766309	0.089713217906112	0.930581690817132	0.999988671207323	-4.78937823639781
Gene5687	0.0207315523931344	7.14959715761312	0.172937924382074	0.866725253440636	0.999988671207323	-4.78938179615004
Gene10704	0.0101213175498138	5.44925394792952	0.0931274303358736	0.92794819950306	0.999988671207323	-4.789407955036
Gene8093	-0.0359795663125437	6.77849235321556	-0.23397194061966	0.820513428969126	0.999988671207323	-4.78942042864969
Gene11960	-0.01075104328969	5.44611339625819	-0.0907915047967179	0.92974987475536	0.999988671207323	-4.789430280206
Gene1014	0.047655362088749	7.27603323280719	0.145656241309022	0.887569140641958	0.999988671207323	-4.78945733250655
Gene217	-0.0490974341857626	5.97380056442609	-0.240251358900744	0.815797204168227	0.999988671207323	-4.78946150337315
Gene832	-0.0612911308380282	7.19708681826952	-0.161932339426583	0.875121591258909	0.999988671207323	-4.78946394517439
Gene2952	0.00345674212317615	5.36197014456283	0.0165762303795149	0.987155083121982	0.999988671207323	-4.78946774762235
Gene9897	-0.017196189302302	5.57425187155552	-0.144146356196717	0.888725586194706	0.999988671207323	-4.78947738831252
Gene2962	-0.0824885999684994	5.98167319825387	-0.241018503194229	0.815221569018774	0.999988671207323	-4.7894828341068
Gene1790	0.0185190050886375	7.77620965266949	0.0279196971127118	0.978367066087046	0.999988671207323	-4.78948927835535
Gene8051	0.0258649521512453	6.08971740502634	0.251520768956246	0.807353097780625	0.999988671207323	-4.78948989793403
Gene1167	0.0301474601863179	5.51195442726766	0.119526589603936	0.907619777248015	0.999988671207323	-4.7894931190123
Gene7386	0.00742312712270454	7.61273152641221	0.0725569780283427	0.943827786720129	0.999988671207323	-4.78950063963167
Gene797	-0.0043581289369321	5.36560611435355	-0.0201631319495357	0.984375977245339	0.999988671207323	-4.78950310833472
Gene112	-0.0488602267150116	6.12055475112248	-0.25313324115108	0.806147022757126	0.999988671207323	-4.78950499591787
Gene1452	0.0233465202865224	5.44636938720511	0.0883958758859581	0.931598041434232	0.999988671207323	-4.78951495701077
Gene5658	-0.0122955905086446	7.36618966519904	-0.12538491167588	0.903117768130848	0.999988671207323	-4.78952058969633
Gene4403	0.0114687253449688	7.63321794317159	0.0663834059184371	0.948599048687176	0.999988671207323	-4.78953378977399
Gene1791	-0.0243885657227052	7.46426968633494	-0.10414734164648	0.919454734121415	0.999988671207323	-4.78953382687559
Gene9363	0.0242338733937455	6.28211769764589	0.256257776275026	0.803811531372682	0.999988671207323	-4.7895353411493
Gene145	-0.0444958663055486	6.29845092584603	-0.256203415063043	0.803852147019535	0.999988671207323	-4.78954151454091
Gene3543	0.0159483075267985	5.44349477015943	0.0857973046291882	0.933603266471428	0.999988671207323	-4.78954651469367
Gene2160	-0.00674469233573038	7.78171922690528	-0.0168225065713766	0.986964263720749	0.999988671207323	-4.7895552719686
Gene9064	-0.0128033172669859	5.45789922704636	-0.0928057184386772	0.92819630684707	0.999988671207323	-4.78956481686689
Gene3243	-0.02852014674892	5.80917869854637	-0.208734561857129	0.839543908110351	0.999988671207323	-4.78960040058257
Gene6514	0.0176809738370514	5.5083565630735	0.115346038531875	0.910834611298432	0.999988671207323	-4.78960574258613
Gene1250	0.0257687072081918	7.34330661434426	0.128256406187691	0.900912414691189	0.999988671207323	-4.78962147025074
Gene484	-0.0536533249268123	5.8612418501216	-0.219594464379269	0.831340462090241	0.999988671207323	-4.78962201687085
Gene7123	-0.0143066263318561	5.49886440111662	-0.110765140360839	0.914359294760728	0.999988671207323	-4.78962470848688
Gene4049	-0.0186612175937375	5.64281321728035	-0.164175249324387	0.873409050410827	0.999988671207323	-4.78963819695082
Gene7532	0.0150316518242981	5.65884760467355	0.16905507027269	0.869685572624221	0.999988671207323	-4.78963995765938
Gene273	-0.00443320837305272	7.77217496241562	-0.00544008726807464	0.995784285296206	0.999988671207323	-4.78964030496657
Gene8176	0.0184458058460013	5.68428843646388	0.176453852666926	0.864046588312613	0.999988671207323	-4.78964232022136
Gene9835	0.00731909551121479	5.39096784061325	0.04326047104492	0.966487432158896	0.999988671207323	-4.78965118567979
Gene584	-0.0486198910827138	5.65635322224481	-0.168046907449063	0.870454559884024	0.999988671207323	-4.78965367732605
Gene3325	-0.0402304948756047	6.2578184642602	-0.25487480997934	0.804845000818595	0.999988671207323	-4.78965926065758
Gene9611	0.0364623884383164	6.02798614538104	0.244695570487921	0.812464086504893	0.999988671207323	-4.78966112132857
Gene10160	0.0163773778515051	5.70875322796901	0.182959128410454	0.85909534333171	0.999988671207323	-4.78966492706417
Gene34	-0.0754270388676703	6.49044662363342	-0.252444849497963	0.806661850019129	0.999988671207323	-4.78967527285774
Gene5432	0.0307715803455704	5.4551305209028	0.0879360322021486	0.931952849453445	0.999988671207323	-4.78968123971139
Gene390	-0.0317212344083737	5.43193436122533	-0.0735714973725074	0.943043935505678	0.999988671207323	-4.78970076305133
Gene5466	0.0403049550761745	6.215989831969	0.254032459729855	0.805474674263402	0.999988671207323	-4.78970077976501
Gene2399	-0.0668683218768447	5.59113855560211	-0.145677320586914	0.887552997679182	0.999988671207323	-4.78971385655048
Gene934	0.0360417363439618	7.62267640794327	0.0612566899708631	0.952562913185217	0.999988671207323	-4.78971693223643
Gene11075	-0.0145867710985703	7.33768031032517	-0.12724078411588	0.90169232614092	0.999988671207323	-4.78972187475248
Gene8124	0.00603795973059285	7.71130931914221	0.0330374604139613	0.974403171435851	0.999988671207323	-4.78972414666963
Gene5381	-0.0253547577850695	6.32654397014878	-0.254244829286935	0.805315909723979	0.999988671207323	-4.78972825943274
Gene9283	-0.0045610656466275	5.39913487621065	-0.0465486606364969	0.963942153428774	0.999988671207323	-4.78973259685862
Gene12959	0.0386987536386441	6.80616093112372	0.226751544748458	0.825945886395738	0.999988671207323	-4.78973499861929
Gene1115	-0.0130282383972462	5.39372344416628	-0.040328778770333	0.968757100025826	0.999988671207323	-4.78974081100603
Gene5228	-0.0196158562112272	7.0161260396366	-0.193199185663612	0.851314871278081	0.999988671207323	-4.78975059978829
Gene1445	0.0538832132688993	5.68716067991628	0.175344610773914	0.864891483687272	0.999988671207323	-4.78976519487323
Gene12518	0.00405881302687128	5.38546276293625	0.0253341686060927	0.980369900180732	0.999988671207323	-4.78978202202475
Gene3163	-0.0289970040850154	5.64702767430298	-0.162750794444377	0.874496591211007	0.999988671207323	-4.78980138654007
Gene1449	0.103310742548871	6.31137301560694	0.253304381655007	0.806019047384938	0.999988671207323	-4.78980663538275
Gene1679	0.0677747072795789	7.12094960616433	0.171926430920545	0.867496213074193	0.999988671207323	-4.78981074669963
Gene11484	0.00616063615767715	5.39174112160223	0.0324206883431443	0.97488084656553	0.999988671207323	-4.78981177746127
Gene7029	0.0422910683330695	6.39689875817389	0.252624833371534	0.806527235944913	0.999988671207323	-4.78984176686805
Gene2489	0.00943546088672864	7.6875778606926	0.0314202576810493	0.975655678639679	0.999988671207323	-4.7898575842035
Gene6945	0.0226002485218562	7.38061311149899	0.114257132833073	0.911672263621936	0.999988671207323	-4.78986630477249
Gene6260	0.00781079962788844	7.47566357192125	0.0920451329238876	0.928782910614177	0.999988671207323	-4.78987097175597
Gene3138	-0.0276117789702148	5.51690306340273	-0.112735494069963	0.912842994936466	0.999988671207323	-4.78987449782358
Gene12498	-0.0538587044830869	6.18413825367631	-0.251363168412807	0.807471006844656	0.999988671207323	-4.78988903750501
Gene5799	-0.0295197705493955	5.84428637296694	-0.212688531478156	0.836554676090065	0.999988671207323	-4.78989157343489
Gene591	-0.0303528527313013	5.47398920689449	-0.091309238668623	0.92935051480017	0.999988671207323	-4.78989510019979
Gene10627	0.0168705587475682	5.62727505284097	0.154711502991199	0.880639613379197	0.999988671207323	-4.78990038872034
Gene12014	-0.0257986290170971	6.59071060526028	-0.245589557889922	0.811794087480054	0.999988671207323	-4.78991174622781
Gene7469	-0.0123612978768364	5.52252367366764	-0.114202893398336	0.911713990933835	0.999988671207323	-4.78991485781993
Gene9827	0.0172351182351225	5.58980829978256	0.141162587147762	0.891011725508035	0.999988671207323	-4.7899256623398
Gene11892	-0.00112932940972765	7.70668923485515	-0.0066899883827101	0.994815707652989	0.999988671207323	-4.7899342574363
Gene5882	-0.0259915409570413	6.08048365030824	-0.246232480670752	0.811312349699021	0.999988671207323	-4.78993868228253
Gene12462	-0.0171918961890922	5.56544014891234	-0.131344596549468	0.89854164628847	0.999988671207323	-4.78995244629748
Gene10920	0.00588317780761738	5.43839807299805	0.067799394514524	0.947504497776203	0.999988671207323	-4.7899581009174
Gene11031	-0.0240224135479163	5.55938983085686	-0.128768329373757	0.900519344057379	0.999988671207323	-4.78995973427524
Gene679	-0.0251468713430008	7.52156286884865	-0.0775108053078194	0.940000923096767	0.999988671207323	-4.7899611618041
Gene6109	-0.0253266029450092	6.10255452909134	-0.24726439076659	0.810539323199548	0.999988671207323	-4.78996144963053
Gene11831	-0.0176373757304296	5.59451010471737	-0.141975202347935	0.890388999145083	0.999988671207323	-4.7899738019431
Gene12177	-0.0160148078312758	5.60720229747533	-0.146422789458866	0.886982137213634	0.999988671207323	-4.78997936054601
Gene12504	-0.0165625313306492	7.21564898256083	-0.148770169767809	0.885185030159071	0.999988671207323	-4.78998205029045
Gene2429	0.0398221365341227	7.01208499072198	0.190644918005393	0.853254055846618	0.999988671207323	-4.78998291455985
Gene6590	-0.0133494427865379	7.22313482598977	-0.146883030566573	0.886629731310899	0.999988671207323	-4.78999335951833
Gene5865	0.00939437785735997	5.49539402983488	0.0993463826711634	0.923153746842362	0.999988671207323	-4.78999570047156
Gene11521	-0.0281067124143881	6.01406094001437	-0.239489018965558	0.816369350933631	0.999988671207323	-4.79000063817568
Gene6472	-0.0379885455163862	7.18775944407578	-0.15455710299612	0.88075767896974	0.999988671207323	-4.79000607443534
Gene3754	0.0202026192355085	5.73058348651757	0.183734904931392	0.858505323250612	0.999988671207323	-4.79001121769255
Gene5525	-0.012268600795311	5.54458176783019	-0.121427827314597	0.906158318592086	0.999988671207323	-4.79001334016944
Gene1578	0.0855071786333461	5.75653191140833	0.190157156299349	0.853624481460934	0.999988671207323	-4.79002784947862
Gene11022	-0.00796860401108912	7.55896564505109	-0.0646523606407977	0.949937292375084	0.999988671207323	-4.79002937326015
Gene10781	0.0294942811829797	5.79183470448591	0.198945260672799	0.846956395093062	0.999988671207323	-4.79003525950162
Gene5952	-2.25634045261103e-05	7.68684715580451	-0.000232597339299222	0.999819751160692	0.999988671207323	-4.79003920775181
Gene12039	-0.0221518967953296	5.65211561317977	-0.160160455818392	0.876474977189569	0.999988671207323	-4.79004947654027
Gene4711	-0.0104052028734642	7.48276155150722	-0.0843748477240796	0.9347011381765	0.999988671207323	-4.79005628831508
Gene2350	0.0325984345112831	5.42705991017778	0.053684489429774	0.958420081982997	0.999988671207323	-4.79007521835144
Gene9478	7.74947482131694e-05	7.6777110038365	0.000403474026007365	0.999687332092335	0.999988671207323	-4.79008611320363
Gene2540	-0.00312181653383181	5.39940543029088	-0.0146420731836805	0.988653733528423	0.999988671207323	-4.79008931217987
Gene12404	-0.0226761476902828	5.60665164591457	-0.144130471625893	0.88873775394168	0.999988671207323	-4.79009028186547
Gene1486	-0.0584830553306643	5.73178650597911	-0.182766941121033	0.859241526595879	0.999988671207323	-4.79009793640435
Gene1723	-0.0914542402434479	5.73306013885978	-0.18289052958892	0.859147520942397	0.999988671207323	-4.7901039551493
Gene3935	0.0020687092823426	7.66007442685486	0.0185746570775684	0.985606690975241	0.999988671207323	-4.79011566903963
Gene11826	-0.0139595298737181	5.64264103500491	-0.155921284930844	0.879714634118046	0.999988671207323	-4.79011817842126
Gene12019	-0.0172573032199894	5.73674769361006	-0.18363122294616	0.858584173610266	0.999988671207323	-4.79013457699975
Gene3157	-0.047658616168996	6.66818995719022	-0.237187762011986	0.818097178083194	0.999988671207323	-4.79015385720776
Gene10711	0.00537983048575885	5.4252369009249	0.0470017731994684	0.963591447402774	0.999988671207323	-4.79016565997365
Gene524	-0.0509453324975784	5.68623715719691	-0.168712184164796	0.869947096436964	0.999988671207323	-4.79016757596842
Gene12717	-0.0100632830382361	5.48299668581367	-0.0875787841807132	0.932228507359063	0.999988671207323	-4.79017334709289
Gene3419	0.000693537551928358	5.4026692989213	0.00455947519894674	0.996466696727418	0.999988671207323	-4.79017929326705
Gene5968	-0.00960102528423867	7.39702795669004	-0.101902000644457	0.921184459303753	0.999988671207323	-4.79020032673384
Gene7987	0.00541083882799409	7.58323101347831	0.0485137079791632	0.96242128101843	0.999988671207323	-4.79020597362099
Gene4788	0.0258983685357368	5.98753646253344	0.233540490421633	0.820837759054303	0.999988671207323	-4.79021066698776
Gene2694	0.0163614308910267	7.59525287751145	0.0436206587178434	0.966208602529066	0.999988671207323	-4.79021327435054
Gene1294	0.0411673539510673	5.74279047725582	0.18392846855515	0.858358122195897	0.999988671207323	-4.79021801632116
Gene13732	0.000936697136122433	7.64882470978539	0.00939167111281956	0.992722143584757	0.999988671207323	-4.79022264691416
Gene5911	-0.0111612112444535	5.45348448458364	-0.0669602682391187	0.948153123480115	0.999988671207323	-4.79023574166947
Gene4142	0.0259741047410698	5.7316890802798	0.180523154716145	0.86094863726403	0.999988671207323	-4.79024581909884
Gene11202	0.00870336406710681	5.45994410948387	0.070121183223574	0.945710023655116	0.999988671207323	-4.79027121586275
Gene2156	-0.0502964088680509	6.68818768997377	-0.233973809019335	0.820512024533211	0.999988671207323	-4.79027413280398
Gene3485	-0.00702443689852306	7.54594324124745	-0.0570133942299672	0.955844792973847	0.999988671207323	-4.79028644796038
Gene415	-0.0558067940349884	6.68657738877112	-0.233717969064311	0.820704340273034	0.999988671207323	-4.79030796683718
Gene11514	-0.0150762632556392	5.54033205719997	-0.11248311200697	0.913037196523596	0.999988671207323	-4.79031315465859
Gene10425	0.00749416709496842	7.5461149693924	0.054729858508403	0.957611312456911	0.999988671207323	-4.79032973709769
Gene6497	0.0462023811944761	6.98552629296482	0.190559075924498	0.853319244957452	0.999988671207323	-4.79033539484331
Gene749	0.0824345092087171	5.84120368398494	0.205975596434009	0.841631335255573	0.999988671207323	-4.79033590329423
Gene60	-0.0502119391601541	7.10105513121631	-0.167512530148381	0.870862220909159	0.999988671207323	-4.79034025067473
Gene12577	0.0550627556394678	6.99492971358355	0.188658325656848	0.854762991734297	0.999988671207323	-4.79034522016604
Gene9110	0.0233744834910494	5.58487267883597	0.130683570582184	0.899049019049438	0.999988671207323	-4.79035128603768
Gene5654	-0.0102121367246042	7.40134866300824	-0.0965997415833386	0.925270853060545	0.999988671207323	-4.79035211509591
Gene2361	-0.0843684794250468	6.86388487120872	-0.210679735012027	0.838072996138669	0.999988671207323	-4.79036595256129
Gene3122	-0.053714313831664	6.1944193547863	-0.246508190937866	0.81110578772224	0.999988671207323	-4.79036622724033
Gene10548	-0.00449280931764484	7.58659923577996	-0.0367505472140972	0.971527711917534	0.999988671207323	-4.79036641008047
Gene2428	0.0430365680328721	5.90341382403724	0.218552527191051	0.832126604299143	0.999988671207323	-4.79036899408653
Gene391	-0.0210383302190262	7.31115156973142	-0.118708348042325	0.908248864079273	0.999988671207323	-4.79037741178357
Gene1933	0.0606414401781912	5.65086982195771	0.153676377782244	0.881431206152	0.999988671207323	-4.790397190472
Gene1953	-0.0472808622284049	5.52361714533115	-0.102464433596408	0.920751140552842	0.999988671207323	-4.79040023078041
Gene3039	0.0270522594606817	7.36035741612555	0.105838665814325	0.918152099809147	0.999988671207323	-4.79040329853538
Gene24	0.0503136178162151	5.76110264520307	0.186029364951432	0.856760811089473	0.999988671207323	-4.7904052614563
Gene4660	0.000177077317645491	7.62000946861295	0.0021249741372334	0.998353275214462	0.999988671207323	-4.790405952695
Gene11468	0.0280256306066544	5.88437431801609	0.214406004279829	0.835257120036962	0.999988671207323	-4.79040763905518
Gene422	0.0437765177366227	5.8277683877227	0.202197099399422	0.844492274419121	0.999988671207323	-4.79041201150196
Gene13343	0.0256322222468999	5.82584075174153	0.201759974981101	0.844823406665407	0.999988671207323	-4.79041336718173
Gene7260	-0.0252302818606003	5.80440652365188	-0.196702406068213	0.848656980508299	0.999988671207323	-4.79041843029226
Gene1106	0.181094869221463	6.3643309542261	0.246175856896564	0.811354774124476	0.999988671207323	-4.79041999830211
Gene2192	-0.105376307364774	6.4371202721017	-0.245580351502774	0.811800986378198	0.999988671207323	-4.79042346076851
Gene12308	0.0220259334665869	6.50437406427836	0.244014891825148	0.812974330311998	0.999988671207323	-4.79042477290876
Gene1525	-0.0126420720341232	5.46179106633392	-0.0648505167638885	0.949784092455511	0.999988671207323	-4.79042934350954
Gene448	0.0433328497833845	6.83613617855181	0.21404410560295	0.835530491614141	0.999988671207323	-4.79043956694146
Gene7479	0.0294809154721483	6.34737589557044	0.246498875140974	0.811112766857959	0.999988671207323	-4.79044708001587
Gene11662	0.0164424889053407	5.56245050389486	0.118987239364485	0.908034437009274	0.999988671207323	-4.790458782663
Gene6319	-0.0338881664300184	6.64299578271819	-0.235588161078336	0.81929880594626	0.999988671207323	-4.79047544642656
Gene7442	-0.0198433479315296	6.82009097567424	-0.215926332834053	0.834108949800818	0.999988671207323	-4.79047821584933
