GENE	ANOVA P
Gene12548	0.021216792
Gene12550	0.011803191
Gene12554	0.056090884
Gene12556	0.08663103
Gene12558	0.040365533
Gene12559	0.036209691
Gene12564	0.016947597
Gene12568	0.020868554
Gene12569	0.060377126
Gene12570	0.058236657
Gene12571	0.010595522
Gene12577	0.045901091
Gene12581	0.060500425
Gene12585	0.026178598
Gene12586	0.000615118
Gene12591	0.010743483
Gene12592	0.077359706
Gene12595	0.07051849
Gene12596	0.086798292
Gene12600	0.014332525
Gene12603	0.083115974
Gene12604	0.062038803
Gene12605	0.041713834
Gene12606	0.043262551
Gene12607	0.00247901
Gene12612	0.042407761
Gene12614	0.066371223
Gene12615	0.032008504
Gene12641	0.026799607
Gene12646	0.00805466
Gene12649	0.001388576
Gene12650	0.019947237
Gene12653	0.00064517
Gene12659	0.07454726
Gene12660	0.00329988
Gene12661	0.052750766
Gene12662	0.024000249
Gene12665	0.058554628
Gene12667	0.010768318
Gene12673	0.008769181
Gene12674	0.047526834
Gene12676	0.060169751
Gene12677	0.060307681
Gene12678	0.006842696
Gene12679	0.01283197
Gene12683	0.06918098
Gene12684	0.088069598
Gene12686	0.012258516
Gene12689	0.069694797
Gene12691	0.03608448
Gene12692	0.005122542
Gene12693	0.007970825
Gene12696	0.036952045
Gene12697	0.066919574
Gene12704	0.011548027
Gene12707	0.059647174
Gene12708	0.00205548
Gene12711	0.00329763
Gene12713	0.082158007
Gene12715	0.081000677
Gene12717	0.000894537
Gene12719	0.0344414
Gene12720	0.010469248
Gene12721	0.016107289
Gene12723	0.014265206
Gene12724	0.009037996
Gene12727	0.036854132
Gene12732	0.079124377
Gene12746	0.014946218
Gene12747	0.044364793
Gene12748	2.464169698
Gene12751	0.029414899
Gene12753	0.034098849
Gene12755	0.022143846
Gene12756	0.082909335
Gene12757	0.01750941
Gene12764	0.051438159
Gene12765	0.097312156
Gene12766	0.065779266
Gene12767	0.000270182
Gene12770	0.020592686
Gene12771	0.091015914
Gene12772	0.001201835
Gene12773	0.069149229
Gene12774	0.031555961
Gene12778	0.097492558
Gene12783	0.094195895
Gene12793	0.077494163
Gene12797	0.008288179
Gene12800	0.010128606
Gene12801	0.020387443
Gene12808	0.032758612
Gene12811	0.055569375
Gene12813	0.021954445
Gene12814	0.057588736
Gene12817	0.079277117
Gene12818	0.039266994
Gene12819	0.003089058
Gene12820	0.017599176
Gene12821	0.017647562
Gene12822	0.054224067
Gene12826	0.068367772
Gene12832	0.035100665
Gene12833	0.024893886
Gene12836	0.008083201
Gene12837	0.085957567
Gene12838	0.079502035
Gene12842	0.024592855
Gene12847	0.0285363
Gene12848	0.023009065
Gene12849	0.045552396
Gene12850	0.016945412
Gene12852	0.026697327
Gene12854	0.003593017
Gene12855	0.018630853
Gene12858	0.026769362
Gene12859	0.092209686
Gene12861	0.062897702
Gene12862	0.043362236
Gene12863	0.003274414
Gene12865	0.073723711
Gene12867	0.09025259
Gene12871	0.001411758
Gene12873	0.009468819
Gene12874	0.092790934
Gene12875	0.005273246
Gene12876	0.003452167
Gene12887	0.000619982
Gene12893	0.002554186
Gene12894	0.069119527
Gene12895	0.074261112
Gene12899	0.01754752
Gene12904	0.060301482
Gene12905	0.006919712
Gene12908	0.054414752
Gene12910	0.035161442
Gene12911	0.0216464
Gene12912	0.005098704
Gene12915	0.0224717
Gene12919	0.006002675
Gene12922	0.061680164
Gene12923	0.048552093
Gene12925	0.040629533
Gene12927	0.038074237
Gene12929	0.012119651
Gene12931	0.001657689
Gene12934	0.0731366
Gene12936	0.04413689
Gene12937	0.031266595
Gene12939	0.041035324
Gene12940	0.049938606
Gene12941	0.004244288
Gene12942	0.022760885
Gene12943	0.019536008
Gene12944	0.045016069
Gene12945	0.01467002
Gene12948	0.006697271
Gene12949	0.047933511
Gene12950	0.021053648
Gene12952	0.000313462
Gene12953	0.034459721
Gene12954	0.021575217
Gene12956	0.031028335
Gene12957	0.020404133
Gene12959	0.012401488
Gene12960	0.003353253
Gene12962	0.075000389
Gene12964	0.095508943
Gene12966	0.068848567
Gene12967	0.051352325
Gene12971	0.037417589
Gene12974	0.060073598
Gene12976	0.060964338
Gene12978	0.03229749
Gene12983	0.027180863
Gene12984	0.000487036
Gene12986	0.030249376
Gene12989	0.007328387
Gene12990	0.039306596
Gene12994	0.037545665
Gene13000	0.021533417
Gene13001	0.086973307
Gene13002	0.007653496
Gene13004	0.043415473
Gene13007	0.043223978
Gene13008	0.075205509
Gene13009	0.036548383
Gene13011	0.094950574
Gene13013	0.06513614
Gene13015	0.043632309
Gene13016	0.017361579
Gene13017	0.032663526
Gene13018	0.003157296
Gene13020	0.067210662
Gene13024	0.024618342
Gene13025	0.003917682
Gene13027	0.012524436
Gene13028	0.06330601
Gene13034	0.061557512
Gene13035	0.000600373
Gene13036	0.085720251
Gene13039	0.026323711
Gene13042	0.047656058
Gene13050	0.014621199
Gene13052	0.040794329
Gene13053	0.011484599
Gene13054	0.085936107
Gene13059	0.070656887
Gene13060	0.008536671
Gene13062	0.002319971
Gene13064	0.027106775
Gene13068	0.019076555
Gene13069	0.027369157
Gene13073	0.074598673
Gene13074	0.004913479
Gene13077	0.003737746
Gene13078	0.039018143
Gene13082	0.044064957
Gene13083	0.046284146
Gene13087	0.004694366
Gene13091	0.069873291
Gene13092	0.038545165
Gene13093	0.087720639
Gene13095	0.038047259
Gene13096	0.00035441
Gene13097	0.046565548
Gene13098	0.022575574
Gene13099	0.001318505
Gene13100	0.002373265
Gene13101	0.006434175
Gene13102	0.028547818
Gene13104	0.004187999
Gene13105	0.025387063
Gene13106	0.072470612
Gene13110	0.041366488
Gene13114	0.076784135
Gene13115	0.00364758
Gene13116	0.002543625
Gene13121	0.043071263
Gene13123	0.001289586
Gene13124	0.069336716
Gene13126	0.086211768
Gene13128	0.06282489
Gene13129	0.082118572
Gene13130	0.07119474
Gene13133	0.024510142
Gene13134	0.042945736
Gene13135	0.034462355
Gene13136	0.005481688
Gene13151	0.047746516
Gene13152	0.002035299
Gene13153	0.028542919
Gene13156	0.080944302
Gene13158	0.039641911
Gene13159	0.015506882
Gene13161	0.017505401
Gene13163	0.084936069
Gene13167	0.030050921
Gene13168	0.001658428
Gene13170	0.089299677
Gene13176	0.022458038
Gene13177	0.007346252
Gene13182	0.07848221
Gene13187	0.035682016
Gene13190	0.081069737
Gene13191	0.091999289
Gene13195	0.018722897
Gene13198	0.074346889
Gene13209	0.0387723
Gene13215	0.024551909
Gene13216	0.01857119
Gene13217	0.06201995
Gene13218	0.028972655
Gene13219	0.05596827
Gene13222	0.037382663
Gene13223	0.037905978
Gene13225	0.03902104
Gene13226	0.010391043
Gene13228	0.000922946
Gene13234	0.001737175
Gene13235	0.097752394
Gene13257	0.043101456
Gene13258	0.019848988
Gene13259	0.013239769
Gene13262	0.036935042
Gene13263	0.015902832
Gene13265	0.00064516
Gene13269	0.025155543
Gene13270	0.009828061
Gene13275	0.006483558
Gene13277	0.052295854
Gene13278	0.09588395
Gene13282	0.035480494
Gene13283	0.066700807
Gene13284	0.09885055
Gene13285	0.066643829
Gene13286	0.011080497
Gene13287	0.070506238
Gene13288	0.083048023
Gene13289	0.006614944
Gene13291	0.05329662
Gene13303	0.028261623
Gene13308	0.069006216
Gene13311	0.002509887
Gene13315	0.014219816
Gene13318	0.067818434
Gene13320	0.056145929
Gene13322	0.030167666
Gene13325	0.052370567
Gene13328	0.002477384
Gene13331	0.00032448
Gene13333	0.002243672
Gene13335	0.006575609
Gene13339	0.004780341
Gene13340	0.012700762
Gene13341	0.00270001
Gene13343	0.000862783
Gene13350	0.071969687
Gene13353	0.034232501
Gene13354	0.061358723
Gene13356	0.087291037
Gene13357	0.057744545
Gene13360	0.096992462
Gene13364	0.047730201
Gene13367	0.059063868
Gene13368	0.030240511
Gene13370	0.080222892
Gene13371	0.010143784
Gene13380	0.04625112
Gene13383	0.051317853
Gene13385	0.064376207
Gene13387	0.031843745
Gene13388	0.043368175
Gene13390	0.088647695
Gene13391	0.049599446
Gene13392	0.042035684
Gene13401	0.012474709
Gene13402	0.000980881
Gene13415	0.071615937
Gene13417	0.013784721
Gene13420	0.093543309
Gene13421	0.006199837
Gene13422	0.041015241
Gene13423	0.000626979
Gene13433	0.099006503
Gene13437	0.011323881
Gene13445	0.098930732
Gene13447	0.082136544
Gene13448	0.012888939
Gene13455	0.094847525
Gene13457	0.072693403
Gene13458	0.05180659
Gene13459	0.046112714
Gene13460	0.087777719
Gene13466	0.00278213
Gene13469	0.037951609
Gene13470	0.090409584
Gene13471	0.038519556
Gene13472	0.051187935
Gene13473	0.031115633
Gene13474	0.006427577
Gene13477	0.007347157
Gene13482	0.034907981
Gene13483	0.043786619
Gene13484	0.000114927
Gene13486	0.020880188
Gene13488	0.029047934
Gene13490	0.020965358
Gene13493	0.00771807
Gene13494	0.031846199
Gene13498	0.000421128
Gene13500	0.019494328
Gene13502	0.008906464
Gene13508	0.074048848
Gene13509	0.039345881
Gene13511	0.020349478
Gene13513	0.091332816
Gene13514	0.086229234
Gene13517	0.035786603
Gene13518	0.042993498
Gene13521	0.038441909
Gene13522	0.033591337
Gene13525	0.012358119
Gene13526	0.025277278
Gene13528	0.058003588
Gene13531	0.07572218
Gene13532	0.087315133
Gene13533	0.064038696
Gene13534	0.020357266
Gene13535	0.030474703
Gene13537	0.028996986
Gene13538	0.002001045
Gene13539	0.035387327
Gene13540	0.002732676
Gene13541	0.026778136
Gene13543	0.007728424
Gene13547	0.005332667
Gene13554	0.065001756
Gene13555	0.060385412
Gene13557	0.028550519
Gene13560	0.08680939
Gene13565	0.05706532
Gene13566	0.072519105
Gene13568	0.053551173
Gene13572	0.090433138
Gene13575	0.025968065
Gene13576	0.00546022
Gene13578	0.006802321
Gene13580	0.026401679
Gene13582	0.070904166
Gene13583	0.062216199
Gene13584	0.041764036
Gene13585	0.03571522
Gene13590	0.005807504
Gene13599	0.032823303
Gene13602	0.060613908
Gene13605	0.013440188
Gene13608	0.059635109
Gene13619	0.035126989
Gene13622	0.075881863
Gene13623	0.031347789
Gene13626	0.01757518
Gene13628	0.064114434
Gene13630	0.057973475
Gene13639	0.084622745
Gene13640	0.08515052
Gene13643	0.003855187
Gene13644	0.010871813
Gene13647	0.047698518
Gene13651	0.090819429
Gene13652	0.051465046
Gene13653	0.099381546
Gene13662	0.025206743
Gene13663	0.090540455
Gene13664	0.003205272
Gene13665	0.076396746
Gene13667	0.066584207
Gene13668	0.039080306
Gene13678	0.025808598
Gene13680	0.083059885
Gene13683	0.068336849
Gene13692	0.089910482
Gene13693	0.002128359
Gene13694	0.047800073
Gene13707	0.096537443
Gene13708	0.009796272
Gene13709	0.046685629
Gene13710	0.082354221
Gene13712	0.066232603
Gene13714	0.098734055
Gene13717	0.010839945
Gene13718	0.042642075
Gene13719	0.098375262
Gene13721	0.07976446
Gene13724	0.024857384
Gene13728	0.077891409
Gene13731	0.031065599
Gene13732	0.001107022
Gene13739	0.095516834
Gene13742	0.0486482
Gene13746	0.001181212
Gene13748	0.0310587
Gene13750	0.053465301
Gene13752	0.085441503
Gene13753	0.092718088
